Unnamed: 0,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
9025,27,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,0
5975,62,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,24,Mexico,0
30376,45,Private,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,40,Cuba,0
23018,35,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,1
20685,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
18451,70,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,0
28479,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,95,United-States,0
2728,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0
4762,31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,52,United-States,0
4552,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0
26403,25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0
32172,36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,37,United-States,0
18101,43,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1
15032,35,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,1
15667,66,Private,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,8,United-States,0
7789,52,Private,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,1
758,46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
22529,22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0
19147,44,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,15,United-States,0
31789,28,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,23,United-States,0
15320,53,Private,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,55,United-States,1
9511,19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,0
15540,50,Self-emp-not-inc,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,25,United-States,0
13126,37,Self-emp-not-inc,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,0
14671,37,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,1
24064,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,1
23042,23,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
3173,27,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,35,United-States,0
15713,30,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0
11380,24,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,50,United-States,0
6142,59,Local-gov,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
21751,39,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0
3745,25,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0
13015,57,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,1
30980,55,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,United-States,1
7975,33,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
25020,34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40,United-States,0
28337,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,1
2326,37,Private,Some-college,10,Widowed,Craft-repair,Unmarried,White,Male,40,United-States,0
5568,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,1
5533,26,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,30,United-States,0
19375,44,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,68,United-States,0
22087,53,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,28,United-States,1
18882,43,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
17323,39,Federal-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
20690,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
15686,51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,0
3233,52,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
20382,58,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
6504,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,United-States,0
12603,39,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
27246,30,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40,China,0
29550,30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
25410,45,Local-gov,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,25,United-States,0
30128,34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0
793,23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,0
8230,40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0
8181,20,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,18,United-States,0
444,27,Private,9th,5,Never-married,Craft-repair,Other-relative,White,Male,40,Mexico,0
12262,57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,South,1
28151,51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,60,United-States,0
6248,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0
25957,30,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0
18568,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,47,United-States,0
3558,24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,50,United-States,0
21974,30,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,48,United-States,0
9533,48,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50,India,0
26646,48,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
450,19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,40,United-States,0
12179,24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1
10617,42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0
16529,23,Private,12th,8,Never-married,Other-service,Not-in-family,White,Female,38,United-States,0
17570,49,Private,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,35,United-States,0
24958,24,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,0
27354,23,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,0
31035,28,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,55,United-States,0
29643,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
29514,35,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0
2262,46,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
27330,49,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,40,Greece,0
29264,42,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,1
13143,28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,35,United-States,0
3674,30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
6227,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
22119,20,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,0
11509,74,Private,10th,6,Widowed,Other-service,Not-in-family,Black,Female,6,United-States,0
22411,68,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,32,United-States,0
26016,17,Local-gov,11th,7,Never-married,Protective-serv,Own-child,White,Male,30,United-States,0
18825,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,84,United-States,1
4268,36,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,45,United-States,0
14555,19,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,55,United-States,0
6029,38,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,0
8665,46,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
5872,41,Local-gov,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,40,United-States,0
23866,28,Private,11th,7,Married-spouse-absent,Other-service,Unmarried,White,Female,35,United-States,0
30291,19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,25,United-States,0
2982,43,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
5510,27,Private,1st-4th,2,Never-married,Other-service,Own-child,Other,Male,35,Dominican-Republic,0
4363,43,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
28209,58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
2649,28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0
12901,30,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,Ireland,0
7410,21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0
28599,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,0
19499,45,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1
925,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
30344,23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,0
24473,61,Private,7th-8th,4,Widowed,Farming-fishing,Not-in-family,Black,Male,40,United-States,0
27482,34,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,25,United-States,0
17640,63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,48,United-States,0
31476,45,Private,12th,8,Never-married,Other-service,Own-child,White,Male,10,Mexico,0
6390,44,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,88,United-States,0
26877,23,State-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
20745,18,Local-gov,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0
29853,51,Private,5th-6th,3,Separated,Machine-op-inspct,Unmarried,White,Female,40,Mexico,0
5032,20,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,24,United-States,0
17661,27,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0
10320,31,Private,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,40,United-States,0
9961,28,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,36,United-States,0
29558,64,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,1
10623,38,State-gov,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,38,United-States,0
2714,24,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,35,United-States,0
12884,61,State-gov,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25131,49,Self-emp-not-inc,9th,5,Divorced,Other-service,Not-in-family,White,Female,20,United-States,0
8013,45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,1
30024,46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
3102,22,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,40,United-States,0
15187,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
24866,44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
6393,37,Private,9th,5,Separated,Priv-house-serv,Unmarried,White,Female,16,Mexico,0
28746,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
4865,32,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,1
28413,26,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,42,United-States,0
25690,34,Private,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,55,United-States,0
28281,35,Private,11th,7,Separated,Other-service,Unmarried,Black,Female,40,United-States,0
31531,28,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1
24666,35,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,1
2704,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0
24815,50,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,35,United-States,1
11313,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,9,United-States,0
12059,40,Local-gov,HS-grad,9,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,40,United-States,0
32096,25,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
29823,38,Private,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0
14301,33,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,0
19985,29,Private,12th,8,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0
14356,54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Poland,1
12232,32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
23277,34,Private,Some-college,10,Separated,Other-service,Unmarried,Black,Female,37,United-States,0
10210,90,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
30887,35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40,United-States,0
30136,18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,20,United-States,0
20642,37,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,13,United-States,1
7860,30,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,0
14342,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
3816,29,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,35,United-States,0
1827,37,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,35,United-States,0
22269,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,55,United-States,0
21076,45,Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,40,Columbia,0
8803,23,Local-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,12,United-States,0
28992,18,Private,10th,6,Never-married,Other-service,Own-child,White,Female,28,United-States,0
25237,32,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,48,United-States,0
16333,50,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,0
18301,31,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,65,United-States,0
10453,48,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Sales,Own-child,White,Male,50,United-States,1
31703,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,1
22078,39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
14581,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
3643,31,State-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
14236,39,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,1
17532,53,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,34,United-States,0
25672,42,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,40,Poland,0
13797,30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,0
21650,36,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,65,United-States,0
18279,72,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,England,0
5711,43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
8459,40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
14477,31,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,48,United-States,0
29594,81,Self-emp-not-inc,1st-4th,2,Widowed,Sales,Other-relative,White,Male,45,Mexico,0
18225,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,60,United-States,0
31623,45,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,1
1174,47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
19474,56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
9958,40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0
2098,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
25840,46,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,1
1251,48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0
20744,49,Self-emp-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,55,United-States,0
6465,52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
8997,42,Private,11th,7,Separated,Other-service,Unmarried,White,Female,38,United-States,0
27315,27,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,50,Laos,0
32217,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,37,United-States,0
15392,46,Local-gov,Masters,14,Widowed,Exec-managerial,Unmarried,Black,Female,35,United-States,0
5644,48,Private,10th,6,Divorced,Sales,Not-in-family,White,Female,38,United-States,0
30482,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
15218,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,62,United-States,0
18573,37,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
9000,58,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,18,United-States,0
22808,36,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,70,United-States,0
28331,31,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,30,United-States,0
32111,44,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0
32460,62,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,United-States,0
18363,21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
4878,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1
31230,39,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
7375,39,Local-gov,HS-grad,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,48,United-States,0
8650,36,Local-gov,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
7672,33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0
7549,28,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,30,United-States,0
16418,39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,Canada,1
4521,60,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0
25262,34,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,0
27588,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,40,United-States,0
951,43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States,1
22935,37,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
23418,52,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,0
23313,56,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,1
17685,46,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
17249,32,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0
3324,59,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,0
23821,31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,0
21052,27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
15762,36,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,China,1
16553,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
29390,54,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,15,United-States,0
2716,42,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,1
16563,19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,35,United-States,0
21846,23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,Philippines,0
31855,82,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,0
5210,24,Private,Some-college,10,Never-married,Sales,Other-relative,Black,Female,40,United-States,0
10720,32,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,40,United-States,0
25783,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,0
24637,23,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Male,24,Peru,0
24462,31,Private,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,48,United-States,0
18910,41,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
30034,59,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
18295,21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,35,United-States,0
21754,49,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
30544,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0
22159,26,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,40,United-States,0
927,51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
28654,31,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,Ireland,0
11866,45,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,48,United-States,1
24066,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,50,United-States,0
14167,32,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,0
14473,53,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,0
27778,43,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
24811,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
24154,46,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,India,1
27565,40,Self-emp-inc,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,50,United-States,0
11790,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,0
4909,55,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,50,United-States,0
8849,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0
7222,29,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,1
13011,36,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,40,United-States,0
2581,40,Private,1st-4th,2,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,40,Dominican-Republic,0
30962,35,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,50,United-States,0
5213,26,Private,Some-college,10,Never-married,Sales,Other-relative,White,Female,20,United-States,0
13318,27,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,40,United-States,0
26305,27,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,India,1
20869,43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
23749,31,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,90,United-States,0
25200,38,Private,11th,7,Married-spouse-absent,Transport-moving,Own-child,White,Male,36,Mexico,0
9434,46,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,43,United-States,0
11521,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,1
31945,32,Private,9th,5,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,United-States,0
19663,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
6502,33,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,50,United-States,0
18254,28,Private,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,40,El-Salvador,0
20710,31,Private,12th,8,Never-married,Farming-fishing,Not-in-family,Black,Male,60,United-States,0
6306,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,0
23718,50,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
7809,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,85,United-States,0
7958,50,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,1
13541,59,Private,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,32,United-States,0
8200,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,40,United-States,0
8765,23,State-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,60,United-States,0
29944,38,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,1
